%%MatrixMarket matrix coordinate integer general
%
7	333	1
7	743	1
7	397	1
7	756	1
7	19	1
7	420	1
7	16	1
7	1402	1
7	1243	1
7	642	1
7	1471	1
7	761	1
7	440	1
7	47	1
7	760	1
7	453	1
7	170	1
7	1487	1
7	87	1
7	141	1
8	106	1
8	1496	1
8	1193	1
8	435	1
8	174	1
8	672	1
8	1249	1
8	1411	1
8	1265	1
8	1519	1
8	1490	1
8	852	1
8	1241	1
8	1451	1
8	349	1
8	878	1
8	264	1
8	257	1
8	981	1
8	326	1
8	1471	1
8	1254	1
8	838	1
8	1242	1
8	357	1
8	992	1
8	875	1
8	755	1
8	913	1
8	848	1
8	760	1
8	1494	1
8	44	1
8	795	1
8	262	1
8	456	1
8	757	1
8	553	1
8	541	1
8	834	1
8	97	1
8	594	1
8	877	1
8	1240	1
8	445	1
8	1109	1
8	1326	1
8	1453	1
8	643	1
8	1225	1
8	183	1
8	252	1
8	274	1
8	983	1
8	1041	1
8	851	1
8	673	1
8	358	1
8	1232	1
8	1247	1
8	1262	1
8	507	1
8	367	1
8	1374	1
8	184	1
8	447	1
8	758	1
8	917	1
8	272	1
8	1140	1
8	450	1
8	598	1
8	652	1
8	1124	1
8	607	1
8	644	1
8	1493	1
8	362	1
8	443	1
8	1438	1
8	1387	1
8	582	1
8	176	1
8	1223	1
8	337	1
8	134	1
8	1362	1
8	1127	1
8	942	1
8	453	1
8	352	1
8	364	1
8	748	1
8	920	1
8	496	1
8	1514	1
8	756	1
8	912	1
8	1306	1
8	584	1
8	1277	1
8	631	1
8	855	1
8	1429	1
8	1406	1
8	1009	1
8	172	1
8	600	1
8	1479	1
8	175	1
8	363	1
8	351	1
8	560	1
8	479	1
8	1289	1
8	57	1
8	322	1
8	243	1
8	595	1
8	465	1
8	1245	1
8	266	1
8	597	1
8	255	1
8	881	1
8	708	1
8	46	1
8	29	1
8	343	1
8	1517	1
8	419	1
8	328	1
8	1244	1
8	28	1
8	1104	1
8	36	1
8	518	1
8	347	1
8	414	1
8	753	1
8	990	1
8	198	1
8	1229	1
8	620	1
8	51	1
8	124	1
8	882	1
8	1412	1
8	752	1
8	1248	1
9	98	1
9	1097	1
9	1402	1
9	1202	1
9	998	1
9	1303	1
9	16	1
9	1308	1
9	1054	1
9	895	1
9	1423	1
9	1209	1
9	1207	1
9	966	1
9	769	1
9	1100	1
9	1401	1
9	7	1
9	1411	1
10	1425	1
10	207	1
10	796	1
10	1054	1
10	168	1
10	1103	1
10	16	1
10	1014	1
10	1411	1
10	1094	1
10	1301	1
10	262	1
10	1096	1
10	772	1
11	18	1
11	1308	1
11	1209	1
11	1396	1
11	796	1
11	1054	1
11	895	1
11	1402	1
11	16	1
11	112	1
11	345	1
11	1096	1
12	1009	1
12	969	1
12	1401	1
12	1103	1
12	23	1
12	1396	1
12	677	1
12	1012	1
12	1414	1
12	1304	1
12	676	1
12	22	1
12	207	1
13	241	1
13	39	1
13	1323	1
13	123	1
13	1301	1
13	1437	1
13	1328	1
13	1153	1
13	571	1
13	133	1
13	790	1
13	679	1
13	536	1
13	569	1
13	470	1
13	1104	1
13	1516	1
13	168	1
13	1325	1
13	375	1
13	124	1
13	361	1
13	1425	1
13	544	1
13	445	1
13	575	1
13	855	1
13	701	1
13	21	1
13	355	1
13	167	1
13	36	1
13	163	1
13	1511	1
13	143	1
13	865	1
13	1439	1
13	399	1
13	845	1
13	864	1
14	1307	1
14	1322	1
14	397	1
14	662	1
14	544	1
14	1009	1
14	479	1
14	845	1
14	221	1
14	1277	1
14	1509	1
14	1412	1
14	848	1
14	1514	1
14	1408	1
14	219	1
14	21	1
14	230	1
14	811	1
14	1434	1
14	1177	1
15	1304	1
15	23	1
15	1308	1
15	691	1
15	7	1
15	1301	1
15	1054	1
15	262	1
15	207	1
15	1417	1
15	1402	1
15	10	1
15	1421	1
15	1300	1
15	16	1
15	1207	1
16	1305	1
16	1437	1
16	262	1
16	358	1
16	1404	1
16	563	1
16	544	1
16	1009	1
16	1309	1
16	844	1
16	1402	1
16	1331	1
16	1096	1
16	1284	1
16	1000	1
16	1326	1
16	16	1
16	1444	1
16	219	1
16	1396	1
16	569	1
51	36	1
51	474	1
51	1407	1
51	1329	1
51	196	1
51	582	1
51	21	1
51	607	1
51	12	1
51	512	1
51	219	1
51	1009	1
51	544	1
51	3	1
51	1208	1
51	20	1
51	443	1
51	1111	1
51	1424	1
51	792	1
51	545	1
51	1307	1
51	271	1
51	1313	1
51	241	1
51	962	1
51	25	1
51	701	1
51	445	1
51	1146	1
51	27	1
51	361	1
51	382	1
51	1026	1
51	26	1
51	1027	1
51	896	1
51	358	1
51	1093	1
51	324	1
51	1134	1
51	165	1
51	1401	1
51	664	1
51	230	1
51	1254	1
51	665	1
51	1331	1
51	958	1
51	807	1
18	1387	1
18	318	1
18	1009	1
18	360	1
18	642	1
18	280	1
18	1064	1
18	920	1
18	51	1
18	911	1
18	44	1
18	184	1
18	1131	1
18	912	1
18	1262	1
18	357	1
18	127	1
18	880	1
18	88	1
18	19	1
18	1404	1
18	332	1
18	1370	1
18	600	1
18	21	1
18	1329	1
18	1242	1
18	965	1
18	597	1
18	1408	1
18	790	1
18	152	1
19	219	1
19	271	1
19	790	1
19	358	1
19	1444	1
19	1439	1
19	1096	1
19	103	1
19	1401	1
19	25	1
19	1122	1
19	926	1
19	676	1
19	26	1
19	382	1
19	1514	1
19	1146	1
19	1409	1
19	677	1
19	575	1
19	105	1
19	1481	1
19	792	1
19	1152	1
20	382	1
20	1407	1
20	984	1
20	1207	1
20	1312	1
20	26	1
20	445	1
20	509	1
20	1300	1
20	575	1
20	967	1
20	897	1
20	219	1
20	1514	1
20	96	1
20	1424	1
20	663	1
20	358	1
20	1305	1
20	38	1
20	459	1
20	1097	1
20	1411	1
20	1511	1
20	16	1
20	1423	1
20	790	1
20	362	1
20	926	1
20	1103	1
20	799	1
20	13	1
20	1439	1
20	20	1
20	1054	1
20	902	1
20	1401	1
20	1429	1
20	796	1
20	1209	1
20	21	1
20	1329	1
20	845	1
20	324	1
20	12	1
20	855	1
20	262	1
20	452	1
20	1146	1
20	5	1
20	676	1
20	1306	1
20	443	1
20	1105	1
20	1328	1
21	749	1
21	536	1
21	696	1
21	178	1
21	1237	1
21	606	1
21	228	1
21	1184	1
21	1511	1
21	1064	1
21	179	1
21	1490	1
21	554	1
21	1280	1
21	875	1
21	919	1
21	612	1
21	837	1
21	1224	1
21	405	1
21	1242	1
21	403	1
21	515	1
21	412	1
21	1407	1
21	237	1
21	159	1
21	272	1
21	440	1
21	524	1
21	667	1
21	351	1
21	637	1
21	438	1
21	759	1
21	755	1
21	411	1
21	577	1
21	842	1
21	1450	1
21	560	1
21	1475	1
21	540	1
21	750	1
21	436	1
21	850	1
21	629	1
21	920	1
21	184	1
21	815	1
21	1266	1
21	814	1
21	124	1
21	1114	1
21	838	1
21	353	1
21	712	1
21	1409	1
21	1229	1
21	49	1
21	1406	1
21	479	1
21	97	1
21	982	1
21	818	1
21	1295	1
21	1245	1
21	51	1
21	877	1
21	556	1
21	1104	1
21	1458	1
21	322	1
21	880	1
21	367	1
21	926	1
21	1131	1
21	756	1
21	684	1
21	5	1
21	840	1
21	45	1
21	225	1
21	342	1
21	916	1
21	1519	1
21	1223	1
21	746	1
21	347	1
21	751	1
21	1517	1
21	743	1
21	409	1
21	708	1
21	744	1
21	519	1
21	1437	1
21	1174	1
21	614	1
21	834	1
21	442	1
21	175	1
21	16	1
21	709	1
21	27	1
21	394	1
21	1362	1
21	745	1
21	555	1
21	44	1
21	761	1
21	205	1
21	553	1
21	1235	1
21	705	1
21	1420	1
21	338	1
21	446	1
21	1247	1
21	1520	1
21	843	1
21	358	1
21	227	1
21	600	1
21	1472	1
21	1400	1
21	417	1
21	269	1
21	711	1
21	965	1
21	279	1
21	19	1
21	706	1
21	243	1
21	559	1
21	642	1
21	841	1
21	835	1
21	1228	1
21	251	1
21	650	1
21	994	1
21	1213	1
21	369	1
21	280	1
21	458	1
21	166	1
21	408	1
21	43	1
21	757	1
21	758	1
21	648	1
21	171	1
21	917	1
21	839	1
21	1344	1
21	892	1
21	528	1
21	496	1
21	1491	1
21	435	1
21	595	1
21	1222	1
21	363	1
21	980	1
21	26	1
21	455	1
22	595	1
22	1361	1
22	279	1
22	453	1
22	1284	1
22	751	1
22	172	1
22	1244	1
22	1378	1
22	447	1
22	916	1
22	250	1
22	1245	1
22	1266	1
22	37	1
22	243	1
22	352	1
22	760	1
22	1402	1
22	1362	1
22	368	1
22	365	1
22	442	1
22	417	1
22	600	1
22	926	1
22	318	1
22	1409	1
22	46	1
22	556	1
22	873	1
22	49	1
22	876	1
22	1437	1
22	353	1
22	794	1
22	324	1
22	847	1
22	369	1
22	965	1
22	124	1
22	1251	1
22	394	1
22	420	1
22	1179	1
22	560	1
22	51	1
22	571	1
22	554	1
22	1420	1
22	1323	1
22	757	1
22	171	1
22	348	1
22	558	1
22	1513	1
22	184	1
22	1182	1
22	441	1
22	1509	1
22	1297	1
22	269	1
22	1247	1
22	919	1
22	852	1
22	449	1
22	28	1
22	456	1
22	48	1
22	367	1
22	362	1
22	543	1
22	445	1
22	322	1
22	224	1
22	1249	1
22	170	1
22	531	1
22	32	1
22	1496	1
22	25	1
22	540	1
22	599	1
22	844	1
22	12	1
22	179	1
22	855	1
22	176	1
22	1514	1
22	539	1
22	358	1
23	262	1
23	324	1
23	1027	1
23	241	1
23	21	1
23	266	1
23	876	1
23	701	1
23	855	1
23	415	1
23	1514	1
23	1401	1
23	1439	1
23	1254	1
23	1323	1
23	450	1
23	1096	1
23	1437	1
23	796	1
23	1007	1
23	1444	1
23	1409	1
23	105	1
23	544	1
23	361	1
23	582	1
23	1407	1
24	1411	1
24	972	1
24	894	1
24	2	1
24	969	1
24	968	1
24	5	1
24	677	1
24	7	1
24	24	1
24	966	1
24	1019	1
24	1423	1
24	1273	1
24	1103	1
24	103	1
24	1269	1
25	65	1
25	600	1
25	1242	1
25	531	1
25	587	1
25	50	1
25	1260	1
25	214	1
25	1038	1
25	794	1
25	227	1
25	456	1
25	34	1
25	876	1
25	1474	1
25	1366	1
25	283	1
25	534	1
25	243	1
25	834	1
25	645	1
25	1361	1
25	86	1
25	1292	1
25	152	1
25	667	1
25	457	1
25	1280	1
25	556	1
25	613	1
25	946	1
25	323	1
25	597	1
25	448	1
25	1498	1
25	652	1
25	629	1
25	46	1
25	527	1
25	917	1
25	922	1
25	943	1
25	837	1
25	1245	1
25	733	1
25	1472	1
25	622	1
25	379	1
25	1363	1
25	494	1
25	1440	1
25	598	1
25	758	1
25	1131	1
25	1244	1
25	458	1
25	258	1
25	446	1
25	492	1
25	1216	1
25	256	1
25	528	1
25	177	1
25	437	1
25	1266	1
25	585	1
25	52	1
25	1213	1
25	485	1
25	680	1
25	245	1
25	918	1
25	1491	1
25	16	1
25	179	1
25	43	1
25	168	1
25	592	1
25	342	1
25	704	1
25	439	1
25	159	1
25	1347	1
25	754	1
25	149	1
25	583	1
25	120	1
25	498	1
25	215	1
25	994	1
25	916	1
25	905	1
25	129	1
25	151	1
25	648	1
25	440	1
25	921	1
25	589	1
25	925	1
25	1478	1
25	1452	1
25	795	1
25	360	1
25	1026	1
25	51	1
25	1479	1
26	1472	1
26	1487	1
26	324	1
26	966	1
26	1379	1
26	757	1
26	1498	1
26	257	1
26	1213	1
26	967	1
26	1222	1
26	205	1
26	756	1
26	273	1
26	776	1
26	600	1
26	84	1
26	57	1
26	801	1
26	166	1
26	358	1
26	882	1
26	990	1
26	596	1
26	644	1
26	1106	1
26	1223	1
26	1226	1
26	553	1
26	1228	1
26	1060	1
26	743	1
26	1105	1
26	768	1
26	1248	1
26	456	1
26	1123	1
26	748	1
26	1484	1
26	838	1
26	1280	1
26	45	1
26	44	1
26	1436	1
26	1211	1
26	597	1
26	237	1
26	845	1
26	141	1
26	272	1
26	120	1
26	692	1
26	595	1
26	1475	1
26	49	1
26	1362	1
26	446	1
26	269	1
26	920	1
26	606	1
26	1038	1
26	70	1
26	351	1
26	1412	1
26	448	1
26	318	1
26	746	1
26	279	1
26	1377	1
26	1234	1
26	51	1
26	2	1
26	29	1
26	1361	1
26	911	1
26	1405	1
26	760	1
26	280	1
26	680	1
26	367	1
26	1411	1
26	342	1
26	361	1
26	1126	1
26	1479	1
26	1026	1
26	1471	1
26	365	1
26	245	1
26	1245	1
26	1244	1
26	227	1
26	262	1
26	1496	1
26	1242	1
26	943	1
26	394	1
26	106	1
26	1312	1
26	250	1
26	437	1
26	927	1
26	987	1
26	1295	1
26	184	1
26	228	1
26	994	1
26	779	1
26	556	1
26	1404	1
26	1172	1
26	1365	1
26	43	1
26	440	1
26	566	1
26	90	1
26	347	1
26	733	1
26	8	1
26	27	1
26	552	1
26	5	1
26	352	1
26	1237	1
26	271	1
26	1297	1
26	965	1
26	436	1
26	789	1
26	214	1
26	1262	1
26	734	1
26	875	1
26	1292	1
26	1490	1
26	758	1
26	1266	1
26	647	1
26	622	1
26	1181	1
27	36	1
27	876	1
27	1099	1
27	1002	1
27	1387	1
27	23	1
27	554	1
27	236	1
27	3	1
27	1329	1
27	1097	1
27	850	1
27	88	1
27	342	1
27	543	1
27	436	1
27	711	1
27	322	1
27	920	1
27	237	1
27	5	1
27	1520	1
27	851	1
27	48	1
27	873	1
27	13	1
27	1098	1
27	357	1
27	172	1
27	1229	1
27	49	1
27	178	1
27	1423	1
27	1288	1
27	324	1
27	450	1
27	179	1
27	761	1
27	1424	1
27	969	1
27	552	1
27	368	1
27	1411	1
27	898	1
27	177	1
27	875	1
27	966	1
27	1209	1
27	1208	1
27	183	1
27	1243	1
27	556	1
27	965	1
27	637	1
27	673	1
27	1228	1
812	1098	1
812	972	1
812	2	1
812	677	1
812	208	1
812	1103	1
812	966	1
812	1096	1
812	675	1
812	1100	1
812	4	1
812	969	1
812	22	1
813	1472	1
813	1192	1
813	205	1
813	642	1
813	251	1
813	911	1
813	1365	1
813	1163	1
813	966	1
813	903	1
813	365	1
813	587	1
894	318	1
894	445	1
894	1146	1
894	1511	1
894	834	1
894	35	1
894	855	1
894	1126	1
894	803	1
894	569	1
894	600	1
894	994	1
894	1180	1
894	204	1
894	1254	1
894	266	1
894	757	1
894	362	1
894	1379	1
894	552	1
894	571	1
894	343	1
894	1327	1
894	171	1
894	796	1
894	850	1
894	1292	1
894	755	1
894	105	1
894	704	1
894	1153	1
894	648	1
894	1516	1
894	178	1
894	1028	1
894	1233	1
894	349	1
894	459	1
894	875	1
894	748	1
894	554	1
894	841	1
894	1318	1
894	558	1
894	255	1
894	440	1
894	310	1
894	758	1
894	811	1
894	352	1
894	1370	1
894	52	1
894	49	1
894	874	1
894	574	1
894	1490	1
894	43	1
894	70	1
894	367	1
894	753	1
894	1170	1
894	1407	1
894	1196	1
894	852	1
894	595	1
894	877	1
894	1437	1
894	124	1
894	987	1
894	172	1
894	151	1
894	918	1
894	876	1
894	224	1
894	1420	1
894	1261	1
894	269	1
894	624	1
894	606	1
894	1266	1
894	1509	1
894	1450	1
894	166	1
894	599	1
894	644	1
894	1106	1
894	1242	1
894	1184	1
894	1479	1
894	1454	1
894	559	1
894	668	1
894	544	1
894	205	1
894	1439	1
894	170	1
894	324	1
894	441	1
894	966	1
894	442	1
894	1298	1
894	475	1
894	1404	1
894	553	1
894	1218	1
894	1209	1
894	679	1
894	175	1
894	530	1
894	271	1
894	1027	1
894	420	1
894	1243	1
894	649	1
894	819	1
894	333	1
894	262	1
894	347	1
894	1245	1
894	1331	1
894	642	1
894	1301	1
894	36	1
894	1054	1
894	551	1
894	795	1
894	1231	1
894	176	1
894	272	1
894	338	1
894	1496	1
894	1514	1
894	237	1
894	436	1
894	607	1
894	106	1
894	1138	1
894	236	1
894	410	1
894	879	1
894	1329	1
894	45	1
894	920	1
894	179	1
894	962	1
894	25	1
894	44	1
894	173	1
894	279	1
894	1104	1
894	1131	1
894	880	1
894	444	1
894	1409	1
894	452	1
894	540	1
814	845	1
814	1009	1
814	1410	1
814	171	1
814	450	1
814	324	1
814	271	1
814	788	1
814	1401	1
814	536	1
814	28	1
814	124	1
814	362	1
814	445	1
814	1514	1
814	36	1
814	1177	1
814	679	1
814	1407	1
814	329	1
52	163	1
52	358	1
52	28	1
52	445	1
52	1423	1
52	1411	1
52	169	1
52	545	1
52	792	1
52	1328	1
52	411	1
52	876	1
52	544	1
52	964	1
52	752	1
52	1329	1
52	324	1
638	19	1
638	265	1
638	1411	1
638	269	1
638	97	1
638	229	1
638	1318	1
638	324	1
638	332	1
638	331	1
638	165	1
638	16	1
815	358	1
815	970	1
815	48	1
815	1031	1
815	1496	1
815	1477	1
815	553	1
815	649	1
815	37	1
815	443	1
815	410	1
815	881	1
815	164	1
815	268	1
815	38	1
815	665	1
815	646	1
815	12	1
815	1249	1
815	1362	1
815	25	1
815	1041	1
815	912	1
815	562	1
815	558	1
815	1490	1
815	338	1
815	61	1
815	1193	1
815	1038	1
815	224	1
815	20	1
815	1280	1
815	1245	1
815	757	1
815	519	1
815	768	1
815	935	1
815	1323	1
815	554	1
815	1240	1
815	990	1
815	439	1
815	645	1
815	794	1
815	274	1
815	1439	1
815	1361	1
815	394	1
815	327	1
815	300	1
815	1400	1
815	178	1
815	1233	1
815	918	1
815	851	1
815	58	1
815	446	1
815	474	1
815	755	1
815	933	1
815	74	1
815	419	1
815	362	1
815	789	1
815	917	1
815	461	1
815	923	1
815	441	1
815	748	1
815	319	1
815	916	1
815	1234	1
815	873	1
815	1184	1
815	1327	1
815	367	1
815	1032	1
815	540	1
815	440	1
815	165	1
815	1453	1
815	1373	1
815	877	1
815	23	1
815	329	1
815	1458	1
815	587	1
815	1492	1
815	255	1
815	1106	1
815	1244	1
815	608	1
815	174	1
815	543	1
815	46	1
815	591	1
815	1364	1
815	1471	1
815	1262	1
815	36	1
815	995	1
815	1420	1
815	324	1
815	353	1
815	1223	1
815	1375	1
815	352	1
815	496	1
815	1126	1
815	919	1
815	1191	1
815	962	1
815	653	1
815	1294	1
815	887	1
815	600	1
815	1366	1
815	1229	1
815	1388	1
815	1124	1
815	420	1
815	456	1
815	1378	1
815	595	1
815	974	1
815	1246	1
815	1243	1
815	1491	1
815	1232	1
815	210	1
815	354	1
815	448	1
815	1517	1
815	648	1
815	874	1
815	597	1
815	1027	1
815	637	1
815	450	1
815	325	1
815	349	1
815	453	1
815	318	1
815	357	1
815	359	1
815	206	1
815	106	1
815	920	1
815	45	1
815	1058	1
815	252	1
815	351	1
815	257	1
815	652	1
815	650	1
815	176	1
815	521	1
815	1248	1
815	51	1
815	127	1
815	1160	1
815	539	1
815	1226	1
815	1357	1
815	1265	1
815	641	1
815	754	1
815	284	1
815	1404	1
815	913	1
815	759	1
815	278	1
815	1411	1
815	415	1
815	159	1
815	361	1
815	1344	1
815	679	1
815	733	1
815	1511	1
815	266	1
815	437	1
815	760	1
815	642	1
815	175	1
815	1148	1
815	243	1
815	269	1
815	1055	1
815	1292	1
816	874	1
816	531	1
816	759	1
816	1245	1
816	281	1
816	253	1
816	755	1
816	272	1
816	342	1
816	568	1
816	625	1
816	533	1
816	838	1
816	610	1
816	349	1
816	361	1
816	524	1
816	1249	1
816	555	1
816	179	1
816	556	1
816	366	1
816	456	1
816	648	1
816	343	1
816	606	1
816	1135	1
816	435	1
816	747	1
816	711	1
816	455	1
816	1169	1
816	251	1
816	749	1
816	846	1
816	649	1
816	1196	1
816	1517	1
816	760	1
816	223	1
816	159	1
816	528	1
816	338	1
816	1520	1
816	175	1
816	751	1
816	758	1
816	1260	1
816	746	1
816	781	1
816	24	1
816	1104	1
816	34	1
816	629	1
816	1387	1
816	189	1
816	756	1
816	184	1
816	642	1
816	748	1
816	177	1
816	994	1
816	673	1
34	920	1
34	1210	1
34	1454	1
34	1437	1
34	1323	1
34	17	1
34	3	1
34	105	1
34	1118	1
34	453	1
34	322	1
34	52	1
34	175	1
34	1402	1
34	255	1
34	874	1
34	881	1
34	1394	1
34	983	1
34	12	1
34	98	1
34	1340	1
